batch size,epoch,loss,acc,val_loss,val_acc,
16,0007,0.0296,0.9894,0.0286,0.9892,
16,0008,0.0266,0.9903,0.036,0.987,
16,0009,0.0258,0.9906,0.056,0.9803,
16,0010,0.0243,0.991,0.0391,0.9876,
16,0011,0.0234,0.9915,0.0827,0.9761,
16,0012,0.0225,0.9916,0.0308,0.9894,
16,0013,0.0226,0.9916,0.028,0.9903,
16,0014,0.0214,0.992,0.0308,0.9899,
16,0015,0.0212,0.9922,0.0262,0.9913,
16,0016,0.0205,0.9925,0.0253,0.9918,
16,0017,0.0199,0.9925,0.0271,0.9914,
16,0018,0.0192,0.9931,0.0253,0.9915,
16,0019,0.0193,0.9927,0.0254,0.9913,
16,0020,0.0189,0.993,0.026,0.9915,
16,0021,0.0178,0.9935,0.0257,0.9905,
16,0022,0.0171,0.9933,0.0301,0.9909,
16,0023,0.0167,0.9935,0.0321,0.9892,
16,0024,0.0169,0.9937,0.0282,0.9902,
16,0025,0.0162,0.9938,0.0272,0.9903,
16,0026,0.0155,0.9941,0.0279,0.9909,
16,0027,0.015,0.9941,0.0284,0.9908,
16,0028,0.0157,0.9939,0.0277,0.9914,
16,0029,0.0145,0.9943,0.0279,0.9909,
16,0030,0.0141,0.9943,0.0304,0.9905,
16,0031,0.0135,0.9945,0.0289,0.9912,
16,0032,0.0135,0.9948,0.0289,0.9918,
16,0033,0.0139,0.9948,0.0296,0.9911,
16,0034,0.0129,0.995,0.0316,0.9912,
16,0035,0.0129,0.9948,0.03,0.9905,
16,0036,0.0133,0.9949,0.0285,0.9908,
16,0037,0.0122,0.9952,0.0318,0.99,
16,0038,0.0119,0.9953,0.0301,0.991,
16,0039,0.0113,0.9952,0.0325,0.9902,
16,0040,0.0109,0.9956,0.0309,0.9911,
16,0041,0.0105,0.9959,0.0318,0.9913,
16,0042,0.0097,0.9961,0.0312,0.9914,
16,0043,0.0094,0.9965,0.0319,0.9913,
16,0044,0.0087,0.9964,0.0322,0.9913,
16,0045,0.0084,0.9966,0.0327,0.9915,
16,0046,0.0084,0.9967,0.0331,0.9913,
16,0047,0.0085,0.9964,0.0327,0.9918,
16,0048,0.0086,0.9965,0.0331,0.9912,
16,0049,0.0084,0.9964,0.0333,0.9912,
16,0050,0.0082,0.9966,0.0327,0.9915,
16,0051,0.0083,0.9966,0.0335,0.9913,
16,0052,0.0083,0.9969,0.0332,0.9915,
16,0053,0.0078,0.997,0.0339,0.9916,
16,0054,0.0082,0.9965,0.0341,0.9914,
16,0055,0.0082,0.9968,0.034,0.9915,
16,0056,0.0076,0.9972,0.0346,0.9915,
16,0057,0.0076,0.9971,0.0341,0.9914,
16,0058,0.0079,0.9968,0.0342,0.9912,
16,0059,0.0075,0.9969,0.0347,0.9914,
16,0060,0.0078,0.9968,0.0346,0.991,
16,0061,0.0074,0.9969,0.0349,0.9916,
16,0062,0.0077,0.9969,0.0354,0.9914,
16,0063,0.0075,0.9969,0.0352,0.9915,
16,0064,0.0075,0.9969,0.0351,0.9915,
16,0065,0.0077,0.9968,0.0352,0.9914,
16,0066,0.0075,0.9969,0.0349,0.9916,
16,0067,0.0072,0.9972,0.0351,0.9915,
16,0068,0.007,0.997,0.0352,0.9913,
16,0069,0.0072,0.9971,0.0348,0.9913,
16,0070,0.0075,0.997,0.035,0.9916,
16,0071,0.0078,0.9969,0.0351,0.9912,
16,0072,0.0073,0.9969,0.0351,0.9915,
16,0073,0.0073,0.9968,0.0351,0.9914,
