batch size,epoch,loss,acc,val_loss,val_acc,
4,0050,0.0183,0.993,0.027,0.9912,
4,0051,0.0186,0.9929,0.0273,0.9915,
4,0052,0.0184,0.9931,0.0271,0.9913,
4,0053,0.0184,0.9932,0.0268,0.9912,
4,0054,0.0179,0.9932,0.0267,0.991,
4,0055,0.0182,0.9931,0.0269,0.991,
4,0056,0.0185,0.993,0.0271,0.9913,
4,0057,0.0182,0.9931,0.027,0.991,
4,0058,0.018,0.9931,0.0271,0.9915,
4,0059,0.0182,0.9933,0.0271,0.991,
4,0060,0.018,0.9934,0.0272,0.991,
4,0061,0.018,0.9932,0.0274,0.9911,
4,0062,0.0179,0.9932,0.0273,0.9913,
4,0063,0.0182,0.9929,0.0272,0.9912,
4,0064,0.0179,0.9932,0.0272,0.9915,
4,0065,0.018,0.9928,0.0274,0.9909,
4,0066,0.018,0.9933,0.0273,0.9915,
4,0067,0.0182,0.993,0.0272,0.9915,
4,0068,0.0179,0.993,0.0273,0.9914,
4,0069,0.0178,0.9932,0.0273,0.9909,
4,0070,0.0178,0.9934,0.0273,0.9914,
4,0071,0.0175,0.9934,0.0271,0.9912,
4,0072,0.0182,0.9929,0.0272,0.9914,
4,0073,0.0178,0.9933,0.0274,0.9909,
4,0074,0.0179,0.993,0.0271,0.9913,
4,0075,0.0178,0.9934,0.0272,0.9914,
4,0076,0.0181,0.9931,0.0272,0.9913,
4,0077,0.0177,0.9932,0.0271,0.9911,
4,0078,0.0183,0.9932,0.0273,0.9913,
4,0079,0.0182,0.9929,0.0271,0.9914,
4,0080,0.0176,0.9932,0.0274,0.9908,
4,0081,0.0177,0.9931,0.0271,0.9912,
4,0082,0.018,0.9931,0.0271,0.9912,
4,0083,0.0173,0.9936,0.0273,0.9913,
4,0084,0.0179,0.9933,0.0272,0.9912,
4,0085,0.0182,0.9931,0.0271,0.9913,
4,0086,0.0178,0.9934,0.0271,0.9915,
4,0087,0.0181,0.9932,0.0273,0.9911,
4,0088,0.0181,0.993,0.0272,0.9913,
4,0089,0.0182,0.9931,0.0272,0.9913,
4,0090,0.0182,0.9929,0.0273,0.9915,
4,0091,0.0179,0.9932,0.0272,0.9913,
4,0092,0.0179,0.9927,0.0271,0.9913,
4,0093,0.0175,0.9935,0.0273,0.9912,
4,0094,0.0183,0.9929,0.0275,0.9908,
4,0095,0.0177,0.9932,0.0272,0.9915,
